idx,name,format,nseq,alen,nres,small,large,avlen,%id
415,adh_short_C2,Stockholm,315,324,74912,218,245,237.8,30
416,ADH_zinc_N,Stockholm,86,237,11325,121,152,131.7,21
417,ADH_zinc_N_2,Stockholm,127,217,17106,119,147,134.7,22
418,ADI,Stockholm,12,414,4418,312,388,368.2,29
419,ADIP,Stockholm,19,178,2928,148,177,154.1,22
420,Adipogenin,Stockholm,3,79,235,78,79,78.3,74
421,Adipokin_hormo,Stockholm,14,63,699,41,60,49.9,32
422,ADK,Stockholm,21,191,3775,156,188,179.8,42
423,ADK_lid,Stockholm,446,76,16165,33,53,36.2,44
424,ADNP_N,Stockholm,10,850,7345,655,769,734.5,63
425,AdoHcyase,Stockholm,144,544,65701,421,498,456.3,58
426,AdoHcyase_NAD,Stockholm,14,164,2271,160,164,162.2,60
427,AdoMetDC_leader,Stockholm,3,51,153,51,51,51.0,74
428,AdoMet_dc,Stockholm,232,168,24821,99,134,107.0,33
429,AdoMet_MTase,Stockholm,2,115,225,112,113,112.5,51
430,AdoMet_Synthase,Stockholm,86,436,34090,386,405,396.4,48
431,ADPrib_exo_Tox,Stockholm,21,307,4228,182,252,201.3,26
432,ADPRTs_Tse2,Stockholm,5,159,753,146,158,150.6,35
433,ADP_PFK_GK,Stockholm,66,635,28572,411,476,432.9,28
434,ADP_ribosyl_GH,Stockholm,641,929,192768,260,478,300.7,19
435,ADSL_C,Stockholm,683,163,54890,73,117,80.4,27
436,ADYC,Stockholm,65,372,12137,167,244,186.7,29
437,Ad_cyc_g-alpha,Stockholm,22,55,1062,45,52,48.3,44
438,Ad_Cy_reg,Stockholm,7,191,1301,184,188,185.9,50
439,Aegerolysin,Stockholm,18,143,2334,117,133,129.7,29
440,AEP1,Stockholm,12,467,4717,373,400,393.1,22
441,Aerolysin,Stockholm,5,392,1734,295,369,346.8,28
442,AF-4,Stockholm,26,652,12983,454,557,499.3,44
443,AF-4_C,Stockholm,29,284,7652,231,274,263.9,52
444,AF0941-like,Stockholm,7,153,751,85,139,107.3,27
445,AF2212-like,Stockholm,41,74,2414,50,65,58.9,36
446,AF2331-like,Stockholm,3,93,273,90,93,91.0,47
447,AF4_int,Stockholm,30,15,450,15,15,15.0,71
448,AfaD,Stockholm,1,105,105,105,105,105.0,100
449,Afaf,Stockholm,8,223,1559,187,204,194.9,57
450,AFG1_ATPase,Stockholm,6,391,2143,336,368,357.2,35
451,Afi1,Stockholm,24,230,3052,83,166,127.2,36
452,AflR,Stockholm,138,144,13882,89,126,100.6,21
453,AFOR_C,Stockholm,232,884,90605,347,459,390.5,30
454,AFOR_N,Stockholm,441,369,88825,185,236,201.4,35
455,AFP,Stockholm,9,12,108,12,12,12.0,41
456,AFP_2,Stockholm,2,52,104,52,52,52.0,60
457,AfsA,Stockholm,12,151,1601,127,141,133.4,21
458,AFT,Stockholm,8,160,880,87,159,110.0,48
459,Aft1_HRA,Stockholm,10,133,808,71,109,80.8,49
460,Aft1_HRR,Stockholm,42,148,3330,46,104,79.3,45
461,Aft1_OSA,Stockholm,26,71,1404,49,63,54.0,53
462,AftA_C,Stockholm,30,217,5338,165,200,177.9,49
463,AftA_N,Stockholm,26,520,11390,417,458,438.1,42
464,Ag332,Stockholm,25,22,522,19,22,20.9,51
465,AGA2,Stockholm,15,62,881,55,61,58.7,40
466,Agarase_CBM,Stockholm,11,204,2044,178,197,185.8,38
467,Agenet,Stockholm,156,112,9770,38,81,62.6,27
468,Agglutinin,Stockholm,2,154,294,141,153,147.0,29
469,Agglutinin_C,Stockholm,22,126,2086,90,102,94.8,33
470,AGH,Stockholm,4,127,489,120,125,122.2,71
471,AgI_II_C2,Stockholm,41,226,6768,139,180,165.1,27
472,AGK_C,Stockholm,19,270,4070,174,256,214.2,54
473,AglB_L1,Stockholm,19,133,1748,74,118,92.0,33
474,AGL_N,Stockholm,98,132,9193,88,107,93.8,20
475,AGOG,Stockholm,15,290,3589,226,267,239.3,31
476,Agouti,Stockholm,15,44,646,43,44,43.1,59
477,Ago_hook,Stockholm,22,339,3311,92,336,150.5,33
478,AGO_N,Stockholm,10,146,1261,120,146,126.1,57
479,Ago_N_1,Stockholm,8,103,775,92,99,96.9,54
480,AGP,Stockholm,16,37,556,33,37,34.8,52
481,aGPT-Pplase1,Stockholm,66,409,19048,249,342,288.6,35
482,aGPT-Pplase2,Stockholm,17,306,4043,210,252,237.8,23
483,aGPT-Pplase3,Stockholm,10,286,2755,272,280,275.5,40
484,AgrB,Stockholm,169,260,29999,161,193,177.5,19
485,AGRB_N,Stockholm,7,221,1261,159,191,180.1,38
486,AgrD,Stockholm,2,45,89,44,45,44.5,55
487,Agro_virD5,Stockholm,2,672,1326,655,671,663.0,63
488,AGS_C,Stockholm,51,184,6688,124,158,131.1,33
489,AGT,Stockholm,1,355,355,355,355,355.0,100
490,AGTRAP,Stockholm,12,158,1767,140,155,147.2,48
491,Aha1_N,Stockholm,215,265,29274,123,182,136.2,26
492,AHD,Stockholm,42,92,2616,48,79,62.3,31
493,AHH,Stockholm,67,190,7379,83,139,110.1,19
494,AHJR-like,Stockholm,7,128,872,123,126,124.6,39
495,AHL_synthase,Stockholm,5,392,1894,372,390,378.8,34
496,AhpC-TSA,Stockholm,86,220,11096,115,153,129.0,24
497,AhpC-TSA_2,Stockholm,48,357,6415,106,216,133.6,19
498,AHSA1,Stockholm,81,199,10539,112,151,130.1,19
499,AHSP,Stockholm,13,101,1145,87,100,88.1,59
500,AI-2E_transport,Stockholm,29,370,9505,315,346,327.8,18
501,AIB,Stockholm,15,362,4805,307,326,320.3,61
502,AICARFT_IMPCHas,Stockholm,627,671,197920,293,347,315.7,40
503,AID,Stockholm,5,94,441,81,92,88.2,25
504,AIDA,Stockholm,11,64,678,58,63,61.6,35
505,Aida_C2,Stockholm,14,166,2051,139,151,146.5,34
506,Aida_N,Stockholm,13,109,1326,97,107,102.0,36
507,AidB_N,Stockholm,38,215,6007,152,176,158.1,36
508,AIF-MLS,Stockholm,10,199,1919,187,197,191.9,65
509,AIF_C,Stockholm,29,159,3767,121,145,129.9,52
510,AIG1,Stockholm,32,255,6749,187,218,210.9,36
511,AIG2_2,Stockholm,18,119,1640,80,103,91.1,34
512,Ail_Lom,Stockholm,2,199,398,199,199,199.0,73
513,Aim19,Stockholm,34,148,3854,98,129,113.4,35
514,Aim21,Stockholm,12,1041,8691,472,886,724.2,32
515,AIM24,Stockholm,460,528,98002,194,295,213.0,27
516,AIM3,Stockholm,20,146,1787,80,122,89.3,37
517,AIM5,Stockholm,97,127,6204,56,96,64.0,30
518,AIMP2_LysRS_bd,Stockholm,7,51,321,44,49,45.9,50
519,AIP3,Stockholm,89,677,38796,393,496,435.9,37
520,AIPR,Stockholm,53,537,16539,272,334,312.1,23
521,AIRC,Stockholm,595,208,88016,136,166,147.9,49
522,AIRS,Stockholm,1106,289,124884,102,148,112.9,24
523,AIRS_C,Stockholm,122,233,19345,141,180,158.6,19
524,AJAP1_PANP_C,Stockholm,7,228,1407,188,215,201.0,65
525,AKAP28,Stockholm,25,131,3046,111,129,121.8,35
526,AKAP2_C,Stockholm,13,384,3880,170,355,298.5,39
527,AKAP7_NLS,Stockholm,33,414,7017,180,277,212.6,24
528,AKAP7_RIRII_bdg,Stockholm,6,59,344,57,58,57.3,70
529,AKAP95,Stockholm,8,142,1078,132,136,134.8,42
530,AKAP_110,Stockholm,6,719,4123,680,692,687.2,73
531,AKNA,Stockholm,20,104,1908,64,103,95.4,33
532,ALAD,Stockholm,592,444,188903,309,337,319.1,49
533,AlaDh_PNT_C,Stockholm,68,281,14925,211,237,219.5,38
534,AlaDh_PNT_N,Stockholm,234,182,31486,127,142,134.6,36
535,AlaE,Stockholm,10,144,1398,133,143,139.8,52
536,Alanine_zipper,Stockholm,23,76,1565,62,76,68.0,32
537,Ala_racemase_C,Stockholm,881,295,111364,117,153,126.4,37
538,Ala_racemase_N,Stockholm,268,387,58755,204,247,219.2,27
539,Alb1,Stockholm,82,164,8921,100,124,108.8,31
540,Alba,Stockholm,81,106,5491,63,96,67.8,23
541,AlbA_2,Stockholm,72,292,9198,110,187,127.8,19
542,Albumin_I,Stockholm,2,35,70,35,35,35.0,60
543,Albumin_I_a,Stockholm,1,48,48,48,48,48.0,100
544,ALC,Stockholm,2,177,331,164,167,165.5,21
545,AlcCBM31,Stockholm,3,94,277,91,93,92.3,50
546,Aldedh,Stockholm,89,586,41052,434,484,461.3,31
547,Aldolase,Stockholm,5,196,970,191,196,194.0,38
548,Aldolase_II,Stockholm,313,424,58021,169,229,185.4,23
549,Aldose_epim,Stockholm,65,402,19485,248,346,299.8,20
550,Aldo_ket_red,Stockholm,30,508,9033,269,389,301.1,19
551,Ald_deCOase,Stockholm,21,218,4565,205,218,217.4,65
552,Ald_Xan_dh_C,Stockholm,25,118,2723,102,117,108.9,33
553,ALF,Stockholm,127,49,5233,38,45,41.2,34
554,Alfin,Stockholm,25,133,3188,124,132,127.5,59
555,ALG11_N,Stockholm,152,307,31601,192,229,207.9,44
556,Alg14,Stockholm,23,256,4113,167,225,178.8,37
557,ALG3,Stockholm,137,688,50621,349,443,369.5,41
558,Alg6_Alg8,Stockholm,203,893,97979,434,538,482.7,33
559,AlgF,Stockholm,5,182,896,177,181,179.2,38
560,Alginate_exp,Stockholm,14,528,5767,387,459,411.9,26
561,Alginate_lyase,Stockholm,54,367,14202,220,301,263.0,21
562,Alginate_lyase2,Stockholm,66,439,15928,155,317,241.3,24
563,ALGX,Stockholm,28,304,7340,249,276,262.1,28
564,ALIX_LYPXL_bnd,Stockholm,174,547,52489,280,341,301.7,24
565,AlkA_N,Stockholm,44,197,5245,106,138,119.2,34
566,ALKBH8_N,Stockholm,9,42,349,32,42,38.8,43
567,Alkyl_sulf_C,Stockholm,83,166,10309,114,144,124.2,27
568,Alkyl_sulf_dimr,Stockholm,127,185,17628,128,153,138.8,42
569,Alk_phosphatase,Stockholm,9,543,3882,407,462,431.3,38
570,Allantoicase,Stockholm,292,379,45123,140,200,154.5,37
571,Allatostatin,Stockholm,2,11,22,11,11,11.0,45
572,Allene_ox_cyc,Stockholm,10,182,1748,166,181,174.8,69
573,Allexi_40kDa,Stockholm,7,279,1875,264,272,267.9,45
574,Alliinase_C,Stockholm,10,379,3606,356,366,360.6,44
575,ALMS_motif,Stockholm,14,159,1839,123,149,131.4,41
576,ALMS_repeat,Stockholm,22,48,1033,45,48,47.0,54
577,ALMT,Stockholm,15,565,6664,378,489,444.3,36
578,ALO,Stockholm,23,391,6595,245,351,286.7,28
579,ALOG_dom,Stockholm,18,161,2294,123,146,127.4,63
580,Alpha-2-MRAP_C,Stockholm,28,252,6009,201,230,214.6,40
581,Alpha-2-MRAP_N,Stockholm,21,130,2534,113,128,120.7,45
582,Alpha-amylase,Stockholm,18,432,6167,297,372,342.6,30
583,Alpha-amylase_C,Stockholm,242,185,21739,62,117,89.8,24
584,Alpha-amylase_N,Stockholm,35,148,4185,99,136,119.6,33
585,Alpha-amyl_C,Stockholm,3,68,200,66,67,66.7,30
586,Alpha-amyl_C2,Stockholm,62,95,3766,56,81,60.7,38
587,Alpha-amy_C_pro,Stockholm,4,68,238,56,67,59.5,37
588,Alpha-E,Stockholm,335,629,104428,281,362,311.7,26
589,alpha-hel2,Stockholm,8,390,2415,282,321,301.9,19
590,Alpha-L-AF_C,Stockholm,229,493,48283,168,382,210.8,26
591,Alpha-mann_mid,Stockholm,45,122,4398,92,111,97.7,28
592,AlphaC_N,Stockholm,1,106,106,106,106,106.0,100
593,AlphaC_N2,Stockholm,1,71,71,71,71,71.0,100
594,Alpha_adaptinC2,Stockholm,97,149,10735,95,125,110.7,18
595,Alpha_adaptin_C,Stockholm,18,124,2001,103,120,111.2,39
596,Alpha_E1_glycop,Stockholm,2,504,1007,503,504,503.5,59
597,Alpha_E2_glycop,Stockholm,3,409,1214,403,407,404.7,45
598,Alpha_E3_glycop,Stockholm,3,59,173,56,59,57.7,56
599,Alpha_GJ,Stockholm,5,131,591,106,131,118.2,64
600,Alpha_Helical,Stockholm,13,127,1633,121,127,125.6,40
601,Alpha_kinase,Stockholm,163,456,31520,172,246,193.4,24
602,Alpha_L_fucos,Stockholm,101,584,35721,322,408,353.7,31
603,Alpha_TIF,Stockholm,3,349,1032,343,346,344.0,39
604,Alph_Pro_TM,Stockholm,65,267,14897,217,241,229.2,31
605,ALP_N,Stockholm,60,211,9144,135,170,152.4,21
606,ALS2CR11,Stockholm,6,443,2487,409,421,414.5,58
607,ALS2CR8,Stockholm,14,306,3268,213,283,233.4,27
608,ALS_ss_C,Stockholm,592,92,43747,69,82,73.9,36
609,AltA1,Stockholm,58,179,6821,96,142,117.6,26
610,ALTTAQ_rpt,Stockholm,146,39,5550,35,39,38.0,46
611,Alveol-reg_P311,Stockholm,6,68,402,66,68,67.0,45
612,AMA-1,Stockholm,4,543,1903,466,496,475.8,37
613,Amastin,Stockholm,73,273,11630,147,196,159.3,35
614,Amdase,Stockholm,12,224,2613,216,222,217.8,47
615,Amdo_NSP,Stockholm,2,54,92,44,48,46.0,23
616,Amelin,Stockholm,9,449,3781,411,438,420.1,66
617,Amelogenin,Stockholm,2,179,347,172,175,173.5,51
618,Amelotin,Stockholm,14,198,2664,176,195,190.3,66
619,amfpi-1,Stockholm,2,91,180,89,91,90.0,65
620,AMH_N,Stockholm,16,465,5905,345,419,369.1,38
621,Amidase,Stockholm,32,537,14101,415,476,440.7,26
622,Amidase_2,Stockholm,523,509,71657,116,207,137.0,23
623,Amidase_3,Stockholm,62,380,11781,166,222,190.0,25
624,Amidase_5,Stockholm,4,147,568,136,145,142.0,48
625,Amidase_6,Stockholm,30,299,5115,148,218,170.5,28
626,Amidohydro_1,Stockholm,57,593,19812,276,401,347.6,16
627,Amidohydro_2,Stockholm,75,607,21965,261,377,292.9,15
628,Amidohydro_3,Stockholm,42,672,19132,344,508,455.5,17
629,Amidoligase_2,Stockholm,21,382,5222,189,320,248.7,23
630,Amido_AtzD_TrzD,Stockholm,19,422,6767,337,386,356.2,44
631,AMIN,Stockholm,111,132,10884,87,115,98.1,20
632,Aminoglyc_resit,Stockholm,2,174,348,174,174,174.0,45
633,Aminopep,Stockholm,35,395,11387,312,355,325.3,41
634,Aminotran_1_2,Stockholm,48,526,17273,306,401,359.9,19
635,Aminotran_3,Stockholm,13,481,5214,371,432,401.1,28
636,Aminotran_4,Stockholm,69,348,15273,188,253,221.3,18
637,Aminotran_5,Stockholm,34,421,12479,345,379,367.0,31
638,Amino_oxidase,Stockholm,83,800,37717,391,552,454.4,16
639,AmiS_UreI,Stockholm,46,203,7669,155,193,166.7,38
640,Amj,Stockholm,43,284,11072,247,278,257.5,38
641,AMMECR1,Stockholm,330,349,56309,159,220,170.6,32
642,Ammonium_transp,Stockholm,25,495,10034,377,426,401.4,28
643,Amnionless,Stockholm,32,578,14047,409,463,439.0,29
644,AMNp_N,Stockholm,81,190,12640,142,167,156.0,36
645,AMO,Stockholm,7,239,1664,235,239,237.7,55
646,AmoC,Stockholm,9,248,2206,240,247,245.1,51
647,AMOP,Stockholm,25,206,3618,124,174,144.7,36
648,AMP-binding,Stockholm,141,831,60412,386,504,428.5,21
649,AMP-binding_C,Stockholm,244,150,19189,59,90,78.6,32
650,AMP-binding_C_2,Stockholm,153,150,14675,87,110,95.9,38
651,AmpE,Stockholm,8,284,2272,284,284,284.0,66
652,Amphi-Trp,Stockholm,116,168,10961,82,144,94.5,41
653,AMPK1_CBM,Stockholm,88,105,7517,80,92,85.4,36
654,AMPKBI,Stockholm,91,199,6980,66,139,76.7,39
655,AMP_deaminase,Stockholm,6,695,3802,615,648,633.7,52
656,AMP_N,Stockholm,441,264,54143,113,146,122.8,26
657,AMT4_dom_C,Stockholm,10,64,640,64,64,64.0,61
658,AmyA-A_glucT_m,Stockholm,8,84,623,74,84,77.9,50
659,AmyA-gluTrfs_C,Stockholm,20,321,5533,252,295,276.6,27
660,ANAPC1,Stockholm,52,457,15445,219,338,297.0,29
661,ANAPC10,Stockholm,8,231,1512,176,216,189.0,37
662,ANAPC15,Stockholm,35,108,3155,85,96,90.1,33
663,ANAPC16,Stockholm,31,82,2482,80,81,80.1,98
664,ANAPC2,Stockholm,82,65,4889,56,62,59.6,37
665,ANAPC3,Stockholm,76,121,6229,72,96,82.0,22
666,ANAPC4,Stockholm,90,269,18090,186,223,201.0,24
667,ANAPC4_WD40,Stockholm,23,134,2246,88,118,97.7,31
668,ANAPC5,Stockholm,24,146,2311,90,135,96.3,34
669,ANAPC8,Stockholm,66,316,11123,122,217,168.5,40
670,ANAPC9,Stockholm,10,164,1171,94,138,117.1,32
671,ANAPC_CDC26,Stockholm,36,98,2673,57,88,74.2,24
672,ANATO,Stockholm,100,56,3586,33,47,35.9,37
673,Androgen_recep,Stockholm,2,501,928,427,501,464.0,77
674,Anemone_cytotox,Stockholm,3,177,527,175,176,175.7,61
675,AnfG_VnfG,Stockholm,19,113,2111,110,113,111.1,45
676,AnfO_nitrog,Stockholm,34,236,6608,187,217,194.4,29
677,ANF_receptor,Stockholm,70,689,25652,327,451,366.5,16
678,ANGEL2_N,Stockholm,15,206,2405,136,199,160.3,51
679,Angiomotin_C,Stockholm,17,238,3467,195,213,203.9,63
680,Anillin,Stockholm,79,270,11660,117,168,147.6,24
681,Anillin_N,Stockholm,21,95,1793,80,91,85.4,45
682,ANIS5_cation-bd,Stockholm,72,121,7781,103,110,108.1,26
683,Ank,Stockholm,1062,141,35587,25,55,33.5,24
684,ANKH,Stockholm,3,345,1033,344,345,344.3,83
685,AnkUBD,Stockholm,2,97,193,96,97,96.5,64
686,Ank_2,Stockholm,184,261,17087,81,110,92.9,18
687,Ank_3,Stockholm,161,45,4962,27,34,30.8,16
688,Ank_4,Stockholm,62,112,3390,45,66,54.7,16
689,Ank_5,Stockholm,49,66,2642,44,60,53.9,18
690,AnmK,Stockholm,8,385,2930,362,375,366.2,46
691,Annexin,Stockholm,100,72,6606,61,70,66.1,31
692,Annexin_like,Stockholm,4,95,374,93,95,93.5,63
693,Anoctamin,Stockholm,307,1632,157373,420,686,512.6,24
694,Anoct_dimer,Stockholm,112,435,26219,169,306,234.1,34
695,Anophelin,Stockholm,1,65,65,65,65,65.0,100
696,ANP,Stockholm,27,34,837,30,34,31.0,53
697,Anp1,Stockholm,126,366,34095,246,316,270.6,44
698,ANT,Stockholm,102,149,10922,100,116,107.1,26
699,AntA,Stockholm,53,107,3720,66,89,70.2,37
700,ANTAR,Stockholm,613,64,32829,50,56,53.6,31
701,ANTH,Stockholm,28,325,7595,258,304,271.2,22
702,Anthrax-tox_M,Stockholm,1,287,287,287,287,287.0,100
703,Anthrax_toxA,Stockholm,6,185,1027,168,172,171.2,33
704,Anthrone_oxy,Stockholm,226,216,23539,84,133,104.2,20
705,Anth_Ig,Stockholm,36,110,3641,90,104,101.1,40
706,Anth_synt_I_N,Stockholm,46,226,6625,133,173,144.0,21
707,Anti-adapt_IraP,Stockholm,9,89,769,79,89,85.4,31
708,Anti-LPS-SCYG,Stockholm,10,106,999,97,102,99.9,39
709,Anti-RecBCD_p2,Stockholm,1,97,97,97,97,97.0,100
710,Anti-TRAP,Stockholm,4,64,227,52,64,56.8,45
711,Antibiotic_NAT,Stockholm,108,333,24499,207,244,226.8,32
712,Anticodon_1,Stockholm,160,271,23371,121,196,146.1,18
713,Anticodon_2,Stockholm,393,256,56925,133,165,144.8,26
714,Anticodon_3,Stockholm,151,160,22994,149,156,152.3,59
715,Antifungal_pept,Stockholm,6,34,198,33,33,33.0,53
716,Antifungal_prot,Stockholm,9,53,450,48,51,50.0,42
717,Antigen_Bd37,Stockholm,4,239,910,223,239,227.5,55
718,Antigen_C,Stockholm,14,181,2336,155,173,166.9,37
719,Antig_Caf1,Stockholm,1,136,136,136,136,136.0,100
720,Antimicrobial10,Stockholm,2,50,100,50,50,50.0,54
721,Antimicrobial11,Stockholm,2,16,32,16,16,16.0,88
722,Antimicrobial12,Stockholm,4,42,168,42,42,42.0,59
723,Antimicrobial13,Stockholm,2,15,30,15,15,15.0,100
724,Antimicrobial14,Stockholm,2,31,62,31,31,31.0,100
725,Antimicrobial15,Stockholm,3,19,57,19,19,19.0,58
726,Antimicrobial17,Stockholm,2,57,114,57,57,57.0,98
727,Antimicrobial18,Stockholm,2,60,116,56,60,58.0,59
728,Antimicrobial19,Stockholm,2,23,46,23,23,23.0,74
729,Antimicrobial20,Stockholm,14,13,179,12,13,12.8,47
730,Antimicrobial21,Stockholm,28,34,844,28,33,30.1,40
731,Antimicrobial22,Stockholm,9,21,189,21,21,21.0,66
732,Antimicrobial23,Stockholm,5,17,85,17,17,17.0,69
733,Antimicrobial24,Stockholm,3,25,74,24,25,24.7,73
734,Antimicrobial25,Stockholm,4,63,219,51,62,54.8,49
735,Antimicrobial_1,Stockholm,25,24,578,20,24,23.1,52
736,Antimicrobial_2,Stockholm,18,37,562,25,37,31.2,40
737,Antimicrobial_3,Stockholm,2,37,74,37,37,37.0,76
738,Antimicrobial_4,Stockholm,5,24,118,23,24,23.6,49
739,Antimicrobial_5,Stockholm,6,31,183,28,31,30.5,62
740,Antimicrobial_6,Stockholm,3,40,118,39,40,39.3,69
741,Antimicrobial_7,Stockholm,4,43,167,38,43,41.8,61
742,Antimicrobial_8,Stockholm,4,17,68,17,17,17.0,55
743,Antimicrobial_9,Stockholm,2,24,48,24,24,24.0,96
744,Antirestrict,Stockholm,22,104,2053,91,98,93.3,40
745,Antistasin,Stockholm,162,46,4341,24,30,26.8,42
746,Antiterm,Stockholm,13,95,1128,82,89,86.8,23
747,Antitox_RHH,Stockholm,33,50,1644,47,50,49.8,41
748,Ant_C,Stockholm,20,95,1861,90,95,93.0,62
749,ANXA2R,Stockholm,7,244,1320,176,215,188.6,37
750,An_peroxidase,Stockholm,330,1325,177958,489,723,539.3,31
751,AOC_like,Stockholm,11,126,1339,116,125,121.7,34
752,AOX,Stockholm,103,517,23589,196,376,229.0,48
753,AP-5_subunit_s1,Stockholm,13,224,2521,186,200,193.9,36
754,AP1AR,Stockholm,5,283,1365,259,280,273.0,64
755,AP2,Stockholm,56,74,3043,51,61,54.3,25
756,AP3B1_C,Stockholm,33,187,4869,139,173,147.5,39
757,AP3D1,Stockholm,17,201,2636,145,172,155.1,37
758,Ap4A_phos_N,Stockholm,58,210,10262,168,187,176.9,54
759,AP4E_app_platf,Stockholm,25,117,2556,99,110,102.2,31
760,APAF1_C,Stockholm,6,141,803,132,137,133.8,27
761,ApbA,Stockholm,79,221,12033,137,180,152.3,22
762,ApbA_C,Stockholm,72,225,9355,118,163,129.9,21
763,ApbE,Stockholm,683,811,190625,259,339,279.1,26
764,Apc13p,Stockholm,7,112,601,74,107,85.9,30
765,Apc15p,Stockholm,20,172,2476,108,138,123.8,24
766,APC1_C,Stockholm,30,335,5247,140,274,174.9,19
767,Apc1_MidN,Stockholm,1,371,371,371,371,371.0,100
768,Apc1_N,Stockholm,5,137,679,134,137,135.8,75
769,APCDDC,Stockholm,19,296,4576,223,274,240.8,41
770,APC_15aa,Stockholm,10,15,150,15,15,15.0,49
771,APC_basic,Stockholm,11,413,3742,310,358,340.2,42
772,APC_N_CC,Stockholm,4,52,207,51,52,51.8,59
773,APC_r,Stockholm,37,25,883,23,25,23.9,43
774,APC_rep,Stockholm,6,81,442,71,75,73.7,51
775,APC_u13,Stockholm,9,54,483,52,54,53.7,59
776,APC_u14,Stockholm,10,96,932,92,94,93.2,55
777,APC_u15,Stockholm,10,82,776,73,81,77.6,55
778,APC_u5,Stockholm,9,105,900,97,102,100.0,61
779,APC_u9,Stockholm,9,90,790,86,89,87.8,60
780,ApeA_NTD1,Stockholm,101,940,42415,155,505,420.0,16
781,ApeC,Stockholm,21,263,4265,189,228,203.1,39
782,APEH_N,Stockholm,49,356,13548,271,294,276.5,59
783,Apelin,Stockholm,7,56,381,52,55,54.4,56
784,Apex,Stockholm,92,27,2100,21,25,22.8,46
785,APG12,Stockholm,6,91,520,84,91,86.7,37
786,APG5,Stockholm,134,700,30218,181,454,225.5,27
787,APG6,Stockholm,116,367,21912,167,234,188.9,41
788,APG6_N,Stockholm,118,186,15570,123,168,131.9,26
789,APH,Stockholm,142,632,34348,217,316,241.9,15
790,Aph-1,Stockholm,47,415,11253,228,318,239.4,40
791,AphA_like,Stockholm,4,181,699,170,180,174.8,41
792,APH_6_hur,Stockholm,4,269,980,238,248,245.0,32
793,API5,Stockholm,18,646,9610,514,545,533.9,42
794,Apidaecin,Stockholm,2,30,57,28,29,28.5,71
795,Apis_Csd,Stockholm,5,161,688,119,156,137.6,71
796,Apo-CII,Stockholm,9,77,693,77,77,77.0,61
797,Apo-CIII,Stockholm,15,81,1031,57,75,68.7,55
798,Apo-VLDL-II,Stockholm,3,80,238,79,80,79.3,49
799,ApoA-II,Stockholm,10,100,970,82,100,97.0,63
800,ApoB100_C,Stockholm,13,57,733,54,57,56.4,55
801,APOBEC1,Stockholm,8,102,799,98,101,99.9,60
802,APOBEC2,Stockholm,34,248,6063,170,191,178.3,35
803,APOBEC3,Stockholm,6,149,807,123,145,134.5,39
804,APOBEC4,Stockholm,10,97,784,74,86,78.4,34
805,APOBEC4_like,Stockholm,6,162,792,117,147,132.0,29
806,APOBEC_C,Stockholm,75,134,5907,76,117,78.8,38
807,APOBEC_N,Stockholm,19,268,3328,153,247,175.2,30
808,ApoC-I,Stockholm,10,61,601,57,61,60.1,45
809,APOC4,Stockholm,10,94,924,90,94,92.4,63
810,Apocytochr_F_C,Stockholm,51,142,6088,113,137,119.4,57
811,Apocytochr_F_N,Stockholm,26,171,4055,155,167,156.0,61
812,ApoL,Stockholm,31,339,9124,280,324,294.3,44
813,Apolipoprotein,Stockholm,92,292,17762,161,251,193.1,21
814,Apolipo_F,Stockholm,15,209,2960,188,199,197.3,40
815,ApoLp-III,Stockholm,11,155,1603,141,150,145.7,23
816,ApoM,Stockholm,2,188,375,187,188,187.5,45
817,ApoO,Stockholm,102,166,13528,117,151,132.6,27
818,APO_RNA-bind,Stockholm,11,208,2202,198,203,200.2,54
819,APP1_cat,Stockholm,186,208,28316,140,161,152.2,32
820,APP_amyloid,Stockholm,16,67,847,47,58,52.9,48
821,APP_Cu_bd,Stockholm,27,87,1582,57,67,58.6,46
822,APP_E2,Stockholm,16,211,3010,183,200,188.1,38
823,APP_N,Stockholm,21,120,2126,91,111,101.2,45
824,Apq12,Stockholm,63,58,3351,46,57,53.2,26
825,APS-reductase_C,Stockholm,13,86,1061,76,86,81.6,50
826,APS_kinase,Stockholm,17,166,2666,153,163,156.8,50
827,APT,Stockholm,3,88,256,82,87,85.3,37
828,Apt1,Stockholm,139,875,70583,416,649,507.8,26
829,Apyrase,Stockholm,45,353,13157,266,320,292.4,45
830,AP_endonuc_2,Stockholm,163,571,41958,230,314,257.4,16
831,Aquarius_N,Stockholm,60,991,47331,747,858,788.9,42
832,ARA70,Stockholm,30,164,3990,117,140,133.0,34
833,ArabFuran-catal,Stockholm,43,473,13608,307,422,316.5,58
834,Arabinose_bd,Stockholm,85,233,15628,173,190,183.9,21
835,Arabinose_Isome,Stockholm,125,380,44269,336,367,354.2,54
836,Arabinose_Iso_C,Stockholm,119,118,13522,106,115,113.6,50
837,Arabinose_trans,Stockholm,23,522,10644,442,476,462.8,44
838,Arabino_trans_C,Stockholm,53,466,20347,359,401,383.9,43
839,Arabino_trans_N,Stockholm,52,227,8349,141,177,160.6,34
840,AraC_binding,Stockholm,58,179,7823,116,159,134.9,15
841,AraC_binding_2,Stockholm,85,286,15110,168,184,177.8,17
842,AraC_N,Stockholm,248,239,37872,143,170,152.7,29
843,ArAE_1,Stockholm,24,143,3387,139,143,141.1,33
844,ArAE_1_C,Stockholm,68,187,11205,159,172,164.8,28
